code,H,K,L,Mult,wi,Ai,mu_i,intensity,gamma_i,sigma_i,a=3.757617,b=5.826042,c=11.554554,lattice_an1=90.000000,lattice_an2=90.000000,lattice_an3=90.000000
1,0,0,2,2,44.871744953308784,0.8585340976003178,15.324368920356658,232.5462716717586,0.09189084808803034,0.0006530215077360578
2,0,0,2,2,4.90983407907016,0.21235153159933462,15.362605697187892,70.71416434939061,0.19316287459620107,0.0005
1,0,1,1,4,13.295990252474871,0.7497491867462024,17.030480831685793,114.01198209059123,0.0353215743791573,0.0030145132352073184
2,0,1,1,4,67.02992513712655,0.9458423671499321,17.073035009214554,76.16537888234659,1.1037375453108484,0.0006260364030685913
1,1,0,1,4,594.27876386799,0.5204637305089975,24.89720550605262,1941.4211519814105,1.3308865464635757,0.003706360680337724
2,1,0,1,4,0.7370212184099291,0.1297652932962878,24.959950058475584,10.499799842720673,0.022360679774997897,0.0007840033910589484
1,0,1,3,4,1426.2988401481425,0.4699786480233209,27.743643993361527,9147.07137557444,0.03657422685775447,0.008286220622906442
2,0,1,3,4,82.10308240367726,0.34734650416969726,27.813836240916952,1148.9311521884247,0.026016166403984586,0.0007140279933944011
1,1,1,0,4,136.7404969237478,0.15966187499337622,28.23785121327664,887.5678930647359,0.022360679774997897,0.006316864406516431
2,1,1,0,4,8.140802189625331,0.13658132505587212,28.309345649027026,107.03965652006681,0.022360679774997897,0.0009451394584406899
1,0,2,0,2,1476.220970819354,0.8408863737959408,30.666433335462212,7093.078863566561,0.09334303440190617,0.0010735126017930108
2,0,2,0,2,130.2217492331429,0.8232335313532677,30.74436922241357,1317.3146587531498,0.03469807732879124,0.0007565544891284716
1,0,0,4,2,315.93739494322574,0.2336152508108488,30.93172704253313,3081.0000901076146,0.0294794514435758,0.0017885701065865145
2,0,0,4,2,81.62925318335986,0.14463985501485907,31.010371033503546,999.216899853675,0.024327156636511648,0.0010873623694922607
1,1,1,2,8,3628.37947701178,0.6069753819270504,32.28130081861081,23378.931083656447,0.040397082134688,0.008914367419137415
2,1,1,2,8,367.43560618148075,0.5896501144397236,32.36356131061008,5079.046702856864,0.02372589523050416,0.0007667271083849303
1,1,0,3,4,18.922250144048967,0.10407130657115869,33.284615336160044,183.87053531937084,0.022360679774997897,0.001883511172100551
2,1,0,3,4,3.876899959279757,0.04743751843929155,33.36958047224244,45.62153613445862,0.022360679774997897,0.0011737299206610612
1,0,2,2,4,96.6611724702106,0.7071261864060399,34.45241367374867,60.1834016639219,1.7929046090945433,0.05524952198470942
2,0,2,2,4,11.168292156476618,0.9999772323011956,34.54054483986754,1.981534852278644,1.7981284866748892,0.0005
1,1,2,1,8,522.313339677314,0.8102002101059704,39.895478145933474,3329.8048582913325,0.0470760340070849,0.007128068372728875
2,1,2,1,8,139.3075175302424,0.6306960106058874,39.99864608365236,1202.5415945361117,0.033502096510333666,0.003114640051070747
1,0,1,5,4,275.67056366183806,0.7804995173274739,42.02783299294122,1783.4445892968863,0.04666738868077654,0.005840503065282453
2,0,1,5,4,76.44470106166293,0.8345198197701682,42.137030805135524,598.4447366577493,0.04293696975350597,0.0016168212485996674
1,1,1,4,8,125.33439360911834,0.730032165767826,42.37313020885763,439.42703001720827,0.25436537539077675,0.0017258865827168642
2,1,1,4,8,16.89191107223326,0.6763640661645659,42.48331249654345,202.41537743818438,0.03215726263999143,0.0005961520791791706
1,0,2,4,4,684.9010742212961,0.7118164927686451,44.11602503080905,3814.8769333030236,0.10719372293574492,0.0011064971435985177
2,0,2,4,4,155.75952646578412,0.822565022226334,44.23121231278426,1575.0012803657582,0.03499829968796595,0.0007241323904638612
1,1,2,3,8,230.10982391359727,0.7732787518343458,45.88458515127787,1420.420791135637,0.055717227033159386,0.002655863453917069
2,1,2,3,8,114.18978155540302,0.7920780709900258,46.00491488123209,899.3140373980971,0.058308909638207285,0.0005454619249973608
1,1,0,5,4,473.755172889367,0.7960403351228128,46.073488993094,3997.4438104565443,0.04105591114532104,0.0012893840830455424
2,1,0,5,4,215.9255025698599,0.8058527999121291,46.194371947855295,1972.6248623779136,0.03807428810229765,0.0010427551468971254
1,0,0,6,2,236.35351537796498,0.8863607558121965,47.155895001354835,1392.899496245711,0.06580470462182816,0.0007970723097239495
2,0,0,6,2,38.518212731726805,0.42247317166759724,47.279963070160896,520.3849196991624,0.022360679774997897,0.0009447023951711934
1,0,3,1,4,3.6677804088950645e-08,0.9938953461475377,47.43302834983692,4.2226346973769426e-08,0.30350905569979447,0.0005
2,0,3,1,4,8.14045581850283e-16,0.5510438831637099,47.55791614094269,1.2906027028887267e-14,0.022360679774997897,0.0005
1,2,0,0,2,357.1237080048381,0.859679146492898,48.408666608281145,2637.8400212500965,0.04904696040565034,0.0009596049078457403
2,2,0,0,2,167.59081578058382,0.8339169580394217,48.53645424212178,1227.6490073632867,0.04697013659671579,0.0015667176091838022
1,2,0,2,4,5.92829843911764,0.9277062311224831,51.078268176594264,11.935139929322393,0.4081869550883952,0.0005
2,2,0,2,4,0.10084760429958083,0.5428975833490082,51.21410700435727,0.8441098217684331,0.8042222667700778,0.0005
1,2,1,1,8,0.00012900604612337897,0.9999596746807264,51.68662772482185,1.777615476714071e-05,2.311995020515568,0.017630181776915433
2,2,1,1,8,0.06394940061368383,0.00280252273508554,51.824326230713055,1.140290414168825,0.022360679774997897,0.0005
1,0,3,3,4,136.15545458545614,0.6536615328068441,52.746563185989174,1007.2408506191841,0.04109249675070018,0.00350340922245536
