30.00173, 1.2972442870082017
30.01998, 1.3028121111838442
30.03823, 1.3084077833456165
30.05648, 1.3140315229303048
30.07473, 1.3196835525605433
30.09298, 1.3253640981113468
30.11124, 1.3310765250788215
30.12949, 1.336814809390739
30.14774, 1.3425823075838585
30.16599, 1.3483792592446715
30.18424, 1.354205907571258
30.20249, 1.3600624994508215
30.22074, 1.3659492855392492
30.23899, 1.371866520342781
30.25725, 1.3778177299134264
30.27549, 1.3837933738770294
30.29375, 1.3898068234811038
30.312, 1.395848495534664
30.33025, 1.4019219497550222
30.3485, 1.4080274655937601
30.36675, 1.4141653269889611
30.385, 1.4203358224661953
30.40325, 1.4265392452422576
30.4215, 1.4327758933317871
30.43976, 1.4390495146167812
30.45801, 1.4453535457450717
30.47626, 1.4516917263016833
30.49451, 1.4580643746220954
30.51276, 1.464471814418983
30.53101, 1.4709143749080393
30.54926, 1.4773923909374036
30.56751, 1.4839062031207584
30.58576, 1.4904561579742863
30.60401, 1.4970426080575487
30.62227, 1.5036695514951444
30.64052, 1.5103300951145278
30.65877, 1.5170282295791802
30.67702, 1.5237643331187183
30.69527, 1.530538790774889
30.71352, 1.5373519945691763
30.73177, 1.5442043436754347
30.75002, 1.5510962445976861
30.76828, 1.5580319206687188
30.78653, 1.5650041972242872
30.80478, 1.5720172911861576
30.82303, 1.5790716402716898
30.84128, 1.5861676905018867
30.85953, 1.5933058964143574
30.87778, 1.6004867212829288
30.89603, 1.6077106373440773
30.91428, 1.6149781260305078
30.93253, 1.6222896782120702
30.95079, 1.6296498375018387
30.96904, 1.6370510531227862
30.98729, 1.6444978642851238
31.00554, 1.6519908021795646
31.02379, 1.6595304087592393
31.04204, 1.6671172370309617
31.06029, 1.6747518513560402
31.07854, 1.6824348277609698
31.09679, 1.6901667542583998
31.11504, 1.6979482311787808
31.1333, 1.7057841766876107
31.15155, 1.7136666344454077
31.1698, 1.721600521363632
31.18805, 1.729586490596236
31.2063, 1.7376252094485707
31.22455, 1.7457173597824265
31.2428, 1.7538636384350306
31.26105, 1.7620647576526234
31.27931, 1.7703259851196338
31.29756, 1.7786390171647573
31.31581, 1.7870091239557642
31.33406, 1.795437084032249
31.35231, 1.8039236937506788
31.37056, 1.8124697678186117
31.38881, 1.8210761398481974
31.40706, 1.8297436629297856
31.42531, 1.838473210226468
31.44356, 1.8472656755904895
31.46182, 1.8561268446371972
31.48007, 1.8650479494204546
31.49832, 1.8740347850064365
31.51657, 1.8830883346514242
31.53482, 1.892209605745183
31.55307, 1.901399630579728
31.57132, 1.9106594671474924
31.58957, 1.919990199970259
31.60782, 1.9293929409601906
31.62608, 1.9388740428465958
31.64433, 1.9484242910250087
31.66258, 1.9580500572380588
31.68083, 1.967752572281635
31.69908, 1.9775330991827822
31.71733, 1.9873929342865932
31.73558, 1.997333408387021
31.75383, 2.0073558879037496
31.77208, 2.0174617761072384
31.79034, 2.0276581218886633
31.80859, 2.0379352388288035
31.82684, 2.0483002092396414
31.84509, 2.0587545971158177
31.86334, 2.0693000102366534
31.88159, 2.0799381017331955
31.89984, 2.090670571722438
31.91809, 2.101499169011997
31.93634, 2.1124256928788077
31.95459, 2.1234519949255484
31.97285, 2.1345861067753367
31.9911, 2.1458177964102148
32.00935, 2.157155153925783
32.0276, 2.1686002605233554
32.04585, 2.18015526032567
32.0641, 2.1918223627910636
32.08235, 2.203603845238274
32.1006, 2.2155020554878195
32.11885, 2.2275194146260757
32.13711, 2.2396651052217766
32.15536, 2.25192840185236
32.17361, 2.2643185813306204
32.19186, 2.2768383881911434
32.21011, 2.2894906561447526
32.22836, 2.302278311733452
32.24661, 2.3152043781639793
32.26486, 2.3282719793301263
